id_origin,id_destination,journeys,people
col_0_08_13_santiblanko,col_0_13_46_santiblanko,8,8
col_0_08_13_santiblanko,col_0_08_47_santiblanko,14,13
col_0_08_13_santiblanko,col_0_08_49_santiblanko,12,12
col_0_08_13_santiblanko,col_0_44_50_santiblanko,6,6
col_0_08_13_santiblanko,col_0_13_52_santiblanko,12,11
col_0_08_13_santiblanko,col_0_47_54_santiblanko,10,10
col_0_08_13_santiblanko,col_0_08_55_santiblanko,13,13
col_0_08_13_santiblanko,col_0_20_56_santiblanko,5,5
col_0_08_13_santiblanko,col_0_13_61_santiblanko,8,8
col_0_08_13_santiblanko,col_0_20_62_santiblanko,8,8
col_0_08_13_santiblanko,col_0_08_63_santiblanko,7,7
col_0_08_13_santiblanko,col_0_47_64_santiblanko,9,9
col_0_08_13_santiblanko,col_0_08_67_santiblanko,9,9
col_0_08_13_santiblanko,col_0_13_68_santiblanko,9,9
col_0_08_13_santiblanko,col_0_13_69_santiblanko,9,9
col_0_08_13_santiblanko,col_0_20_73_santiblanko,4,4
col_0_08_13_santiblanko,col_0_13_74_santiblanko,4,4
col_0_08_13_santiblanko,col_0_70_75_santiblanko,9,9
col_0_08_13_santiblanko,col_0_13_76_santiblanko,8,8
col_0_08_13_santiblanko,col_0_13_77_santiblanko,7,7
col_0_08_13_santiblanko,col_0_20_78_santiblanko,7,7
col_0_08_13_santiblanko,col_0_47_79_santiblanko,8,8
col_0_08_13_santiblanko,col_0_47_80_santiblanko,8,8
col_0_08_13_santiblanko,col_0_47_81_santiblanko,6,6
col_0_08_13_santiblanko,col_0_13_83_santiblanko,8,8
col_0_08_13_santiblanko,col_0_13_84_santiblanko,6,6
col_0_08_13_santiblanko,col_0_20_85_santiblanko,6,6
col_0_08_13_santiblanko,col_0_70_89_santiblanko,8,8
col_0_08_13_santiblanko,col_0_20_90_santiblanko,2,2
col_0_08_13_santiblanko,col_0_70_93_santiblanko,8,8
col_0_08_13_santiblanko,col_0_20_95_santiblanko,2,2
col_0_08_13_santiblanko,col_0_70_97_santiblanko,6,6
col_0_08_13_santiblanko,col_0_70_99_santiblanko,8,8
col_0_08_13_santiblanko,col_0_70_100_santiblanko,8,8
col_0_08_13_santiblanko,col_0_47_102_santiblanko,7,7
col_0_08_13_santiblanko,col_0_13_103_santiblanko,11,10
col_0_08_13_santiblanko,col_0_70_107_santiblanko,7,7
col_0_08_13_santiblanko,col_0_47_115_santiblanko,5,5
col_0_08_13_santiblanko,col_0_23_117_santiblanko,6,6
col_0_08_13_santiblanko,col_0_23_118_santiblanko,2,2
col_0_08_13_santiblanko,col_0_70_126_santiblanko,8,8
col_0_08_13_santiblanko,col_0_23_130_santiblanko,4,4
col_0_08_13_santiblanko,col_0_23_131_santiblanko,4,4
col_0_08_13_santiblanko,col_0_20_137_santiblanko,4,4
col_0_08_13_santiblanko,col_0_20_139_santiblanko,2,2
col_0_08_13_santiblanko,col_0_23_141_santiblanko,7,7
col_0_08_13_santiblanko,col_0_23_143_santiblanko,4,4
col_0_08_13_santiblanko,col_0_23_149_santiblanko,6,6
col_0_08_13_santiblanko,col_0_20_161_santiblanko,7,7
col_0_08_13_santiblanko,col_0_23_171_santiblanko,6,6
col_0_08_13_santiblanko,col_0_20_173_santiblanko,4,4
col_0_08_13_santiblanko,col_0_54_183_santiblanko,5,5
col_0_08_13_santiblanko,col_0_20_191_santiblanko,5,5
col_0_08_13_santiblanko,col_0_54_194_santiblanko,7,7
col_0_08_13_santiblanko,col_0_23_197_santiblanko,3,3
col_0_08_13_santiblanko,col_0_20_203_santiblanko,2,2
col_0_08_13_santiblanko,col_0_20_207_santiblanko,7,7
col_0_08_13_santiblanko,col_0_05_210_santiblanko,2,2
col_0_08_13_santiblanko,col_0_68_225_santiblanko,5,5
col_0_08_13_santiblanko,col_0_68_228_santiblanko,2,2
col_0_08_13_santiblanko,col_0_68_248_santiblanko,4,4
col_0_08_13_santiblanko,col_0_68_256_santiblanko,4,4
col_0_08_13_santiblanko,col_0_68_261_santiblanko,5,5
col_0_08_13_santiblanko,col_0_68_268_santiblanko,5,5
col_0_08_13_santiblanko,col_0_68_270_santiblanko,7,7
col_0_08_13_santiblanko,col_0_05_371_santiblanko,7,7
col_0_08_13_santiblanko,col_0_05_381_santiblanko,11,11
col_0_08_13_santiblanko,col_0_05_409_santiblanko,4,4
col_0_08_13_santiblanko,col_0_25_679_santiblanko,4,4
col_0_08_13_santiblanko,col_0_25_711_santiblanko,2,2
col_0_08_13_santiblanko,col_0_11_726_santiblanko,9,9
col_0_08_13_santiblanko,col_0_25_730_santiblanko,6,6
col_0_08_13_santiblanko,col_0_73_759_santiblanko,5,5
col_0_08_13_santiblanko,col_0_76_871_santiblanko,4,4
col_0_08_13_santiblanko,col_0_76_882_santiblanko,4,4
col_0_08_13_santiblanko,col_0_44_1088_santiblanko,7,7
col_0_08_13_santiblanko,col_0_44_1089_santiblanko,6,6
col_0_08_13_santiblanko,col_0_47_1090_santiblanko,13,13
col_0_08_13_santiblanko,col_0_47_1091_santiblanko,4,4
col_0_08_13_santiblanko,col_0_47_1092_santiblanko,5,5
col_0_08_13_santiblanko,col_0_70_1108_santiblanko,5,5
col_0_08_13_santiblanko,col_0_70_1109_santiblanko,5,5
col_0_47_14_santiblanko,col_0_44_6_santiblanko,7,7
col_0_47_14_santiblanko,col_0_44_7_santiblanko,10,10
col_0_47_14_santiblanko,col_0_44_8_santiblanko,6,6
col_0_47_14_santiblanko,col_0_47_9_santiblanko,16,15
col_0_47_14_santiblanko,col_0_44_10_santiblanko,3,3
col_0_47_14_santiblanko,col_0_47_12_santiblanko,13,12
col_0_47_14_santiblanko,col_0_08_13_santiblanko,52,51
col_0_47_14_santiblanko,col_0_47_14_santiblanko,508,492
col_0_47_14_santiblanko,col_0_08_15_santiblanko,22,20
col_0_47_14_santiblanko,col_0_08_20_santiblanko,10,10
col_0_47_14_santiblanko,col_0_08_21_santiblanko,18,18
col_0_47_14_santiblanko,col_0_08_22_santiblanko,58,55
col_0_47_14_santiblanko,col_0_08_23_santiblanko,34,33
col_0_47_14_santiblanko,col_0_08_24_santiblanko,8,8
col_0_47_14_santiblanko,col_0_20_25_santiblanko,9,9
col_0_47_14_santiblanko,col_0_47_26_santiblanko,13,12
col_0_47_14_santiblanko,col_0_08_27_santiblanko,17,17
col_0_47_14_santiblanko,col_0_08_28_santiblanko,26,25
col_0_47_14_santiblanko,col_0_08_29_santiblanko,16,16
col_0_47_14_santiblanko,col_0_08_31_santiblanko,6,6
col_0_47_14_santiblanko,col_0_13_32_santiblanko,8,8
col_0_47_14_santiblanko,col_0_08_33_santiblanko,19,19
col_0_47_14_santiblanko,col_0_08_37_santiblanko,15,15
col_0_47_14_santiblanko,col_0_08_38_santiblanko,12,12
col_0_47_14_santiblanko,col_0_08_39_santiblanko,11,10
col_0_47_14_santiblanko,col_0_13_40_santiblanko,15,15
col_0_47_14_santiblanko,col_0_20_41_santiblanko,7,7
col_0_47_14_santiblanko,col_0_47_42_santiblanko,10,10
col_0_47_14_santiblanko,col_0_44_43_santiblanko,4,4
col_0_47_14_santiblanko,col_0_08_49_santiblanko,6,6
col_0_47_14_santiblanko,col_0_47_54_santiblanko,8,8
col_0_47_14_santiblanko,col_0_08_55_santiblanko,9,9
col_0_47_14_santiblanko,col_0_20_56_santiblanko,5,5
col_0_47_14_santiblanko,col_0_13_61_santiblanko,11,10
col_0_47_14_santiblanko,col_0_20_62_santiblanko,5,5
col_0_47_14_santiblanko,col_0_08_63_santiblanko,5,5
col_0_47_14_santiblanko,col_0_47_64_santiblanko,7,7
col_0_47_14_santiblanko,col_0_13_65_santiblanko,4,4
col_0_47_14_santiblanko,col_0_08_67_santiblanko,3,3
col_0_47_14_santiblanko,col_0_13_69_santiblanko,6,6
col_0_47_14_santiblanko,col_0_13_76_santiblanko,7,7
col_0_47_14_santiblanko,col_0_20_78_santiblanko,5,5
col_0_47_14_santiblanko,col_0_47_80_santiblanko,9,9
col_0_47_14_santiblanko,col_0_47_81_santiblanko,8,8
col_0_47_14_santiblanko,col_0_13_83_santiblanko,7,7
col_0_47_14_santiblanko,col_0_13_84_santiblanko,4,4
col_0_47_14_santiblanko,col_0_20_85_santiblanko,7,7
col_0_47_14_santiblanko,col_0_20_90_santiblanko,7,7
col_0_47_14_santiblanko,col_0_20_95_santiblanko,2,2
col_0_47_14_santiblanko,col_0_70_97_santiblanko,3,3
col_0_47_14_santiblanko,col_0_70_100_santiblanko,4,4
col_0_47_14_santiblanko,col_0_13_103_santiblanko,8,8
col_0_47_14_santiblanko,col_0_20_112_santiblanko,2,2
col_0_47_14_santiblanko,col_0_47_115_santiblanko,8,8
col_0_47_14_santiblanko,col_0_23_131_santiblanko,6,6
col_0_47_14_santiblanko,col_0_20_137_santiblanko,2,2
col_0_47_14_santiblanko,col_0_20_139_santiblanko,4,4
col_0_47_14_santiblanko,col_0_23_147_santiblanko,7,7
col_0_47_14_santiblanko,col_0_23_149_santiblanko,4,4
col_0_47_14_santiblanko,col_0_20_161_santiblanko,1,1
col_0_47_14_santiblanko,col_0_20_173_santiblanko,7,7
col_0_47_14_santiblanko,col_0_54_180_santiblanko,5,5
col_0_47_14_santiblanko,col_0_54_183_santiblanko,4,4
col_0_47_14_santiblanko,col_0_54_184_santiblanko,6,6
col_0_47_14_santiblanko,col_0_20_191_santiblanko,5,5
col_0_47_14_santiblanko,col_0_20_203_santiblanko,4,4
col_0_47_14_santiblanko,col_0_05_206_santiblanko,6,6
col_0_47_14_santiblanko,col_0_54_218_santiblanko,1,1
col_0_47_14_santiblanko,col_0_68_228_santiblanko,3,3
col_0_47_14_santiblanko,col_0_05_381_santiblanko,8,8
col_0_47_14_santiblanko,col_0_05_409_santiblanko,6,6
col_0_47_14_santiblanko,col_0_68_420_santiblanko,3,3
col_0_47_14_santiblanko,col_0_11_726_santiblanko,7,7
col_0_47_14_santiblanko,col_0_85_750_santiblanko,3,3
col_0_47_14_santiblanko,col_0_76_871_santiblanko,2,2
col_0_47_14_santiblanko,col_0_76_882_santiblanko,3,3
col_0_47_14_santiblanko,col_0_44_1089_santiblanko,2,2
col_0_47_14_santiblanko,col_0_47_1090_santiblanko,14,14
col_0_47_14_santiblanko,col_0_70_1109_santiblanko,1,1
col_0_08_15_santiblanko,col_0_44_2_santiblanko,2,2
col_0_08_15_santiblanko,col_0_88_4_santiblanko,4,4
col_0_08_15_santiblanko,col_0_47_9_santiblanko,11,11
col_0_08_15_santiblanko,col_0_44_11_santiblanko,1,1
col_0_08_15_santiblanko,col_0_47_12_santiblanko,9,9
col_0_08_15_santiblanko,col_0_08_13_santiblanko,79,72
col_0_08_15_santiblanko,col_0_47_14_santiblanko,22,21
col_0_08_15_santiblanko,col_0_08_15_santiblanko,187,179
col_0_08_15_santiblanko,col_0_08_20_santiblanko,10,10
col_0_08_15_santiblanko,col_0_08_21_santiblanko,28,26
col_0_08_15_santiblanko,col_0_08_22_santiblanko,38,35
col_0_08_15_santiblanko,col_0_08_23_santiblanko,19,18
col_0_08_15_santiblanko,col_0_08_24_santiblanko,6,6
col_0_08_15_santiblanko,col_0_20_25_santiblanko,5,5
col_0_08_15_santiblanko,col_0_47_26_santiblanko,8,8
col_0_08_15_santiblanko,col_0_08_27_santiblanko,12,12
col_0_08_15_santiblanko,col_0_08_28_santiblanko,13,13
col_0_08_15_santiblanko,col_0_08_30_santiblanko,7,7
col_0_08_15_santiblanko,col_0_08_31_santiblanko,9,9
col_0_08_15_santiblanko,col_0_13_32_santiblanko,3,3
col_0_08_15_santiblanko,col_0_08_33_santiblanko,6,6
col_0_08_15_santiblanko,col_0_08_37_santiblanko,8,8
col_0_08_15_santiblanko,col_0_08_39_santiblanko,9,9
col_0_08_15_santiblanko,col_0_13_40_santiblanko,12,11
col_0_08_15_santiblanko,col_0_20_41_santiblanko,2,2
col_0_08_15_santiblanko,col_0_08_47_santiblanko,4,4
col_0_08_15_santiblanko,col_0_08_55_santiblanko,6,6
col_0_08_15_santiblanko,col_0_20_56_santiblanko,1,1
col_0_08_15_santiblanko,col_0_13_61_santiblanko,3,3
col_0_08_15_santiblanko,col_0_20_62_santiblanko,3,3
col_0_08_15_santiblanko,col_0_20_78_santiblanko,5,5
col_0_08_15_santiblanko,col_0_70_93_santiblanko,4,4
col_0_08_15_santiblanko,col_0_20_95_santiblanko,2,2
col_0_08_15_santiblanko,col_0_70_100_santiblanko,6,6
col_0_08_15_santiblanko,col_0_47_115_santiblanko,4,4
col_0_08_15_santiblanko,col_0_23_149_santiblanko,6,6
col_0_08_15_santiblanko,col_0_20_173_santiblanko,1,1
col_0_08_15_santiblanko,col_0_23_197_santiblanko,5,5
col_0_08_15_santiblanko,col_0_68_268_santiblanko,2,2
col_0_08_15_santiblanko,col_0_05_381_santiblanko,3,3
col_0_08_15_santiblanko,col_0_11_726_santiblanko,3,3
col_0_08_15_santiblanko,col_0_44_1089_santiblanko,3,3
col_0_08_15_santiblanko,col_0_47_1090_santiblanko,5,5
col_0_44_16_santiblanko,col_0_44_6_santiblanko,7,7
col_0_44_16_santiblanko,col_0_44_7_santiblanko,11,11
col_0_44_16_santiblanko,col_0_47_9_santiblanko,7,7
col_0_44_16_santiblanko,col_0_44_10_santiblanko,5,5
col_0_44_16_santiblanko,col_0_44_11_santiblanko,7,7
col_0_44_16_santiblanko,col_0_47_14_santiblanko,5,5
col_0_44_16_santiblanko,col_0_44_16_santiblanko,72,68
col_0_44_16_santiblanko,col_0_44_17_santiblanko,7,7
col_0_44_16_santiblanko,col_0_44_18_santiblanko,12,12
col_0_44_16_santiblanko,col_0_20_25_santiblanko,9,9
col_0_44_16_santiblanko,col_0_20_41_santiblanko,7,7
col_0_44_16_santiblanko,col_0_44_43_santiblanko,9,9
col_0_44_16_santiblanko,col_0_20_56_santiblanko,4,4
col_0_44_16_santiblanko,col_0_47_81_santiblanko,1,1
col_0_44_16_santiblanko,col_0_20_85_santiblanko,5,5
col_0_44_16_santiblanko,col_0_44_1088_santiblanko,1,1
col_0_44_16_santiblanko,col_0_44_1089_santiblanko,5,5
col_0_44_17_santiblanko,col_0_44_2_santiblanko,4,4
col_0_44_17_santiblanko,col_0_44_5_santiblanko,5,5
col_0_44_17_santiblanko,col_0_44_6_santiblanko,3,3
col_0_44_17_santiblanko,col_0_44_7_santiblanko,6,6
col_0_44_17_santiblanko,col_0_44_8_santiblanko,6,6
col_0_44_17_santiblanko,col_0_47_9_santiblanko,5,5
col_0_44_17_santiblanko,col_0_44_10_santiblanko,8,8
col_0_44_17_santiblanko,col_0_44_11_santiblanko,8,8
col_0_44_17_santiblanko,col_0_08_13_santiblanko,2,2
col_0_44_17_santiblanko,col_0_47_14_santiblanko,2,2
col_0_44_17_santiblanko,col_0_08_15_santiblanko,1,1
col_0_44_17_santiblanko,col_0_44_16_santiblanko,9,9
col_0_44_17_santiblanko,col_0_44_17_santiblanko,69,63
col_0_44_17_santiblanko,col_0_44_18_santiblanko,6,6
col_0_44_17_santiblanko,col_0_08_22_santiblanko,4,4
col_0_44_17_santiblanko,col_0_20_25_santiblanko,4,4
col_0_44_17_santiblanko,col_0_13_40_santiblanko,3,3
col_0_44_17_santiblanko,col_0_20_41_santiblanko,4,4
col_0_44_17_santiblanko,col_0_44_43_santiblanko,8,8
col_0_44_17_santiblanko,col_0_44_50_santiblanko,3,3
col_0_44_17_santiblanko,col_0_20_56_santiblanko,1,1
col_0_44_17_santiblanko,col_0_20_66_santiblanko,4,4
col_0_44_17_santiblanko,col_0_20_78_santiblanko,4,4
col_0_44_17_santiblanko,col_0_20_82_santiblanko,3,3
col_0_44_17_santiblanko,col_0_20_90_santiblanko,4,4
col_0_44_17_santiblanko,col_0_20_95_santiblanko,4,4
col_0_44_17_santiblanko,col_0_20_173_santiblanko,4,4
col_0_44_17_santiblanko,col_0_11_726_santiblanko,4,4
col_0_44_17_santiblanko,col_0_44_1088_santiblanko,1,1
col_0_44_17_santiblanko,col_0_44_1089_santiblanko,4,4
col_0_44_18_santiblanko,col_0_44_2_santiblanko,2,2
col_0_44_18_santiblanko,col_0_44_5_santiblanko,3,3
col_0_44_18_santiblanko,col_0_44_6_santiblanko,8,8
col_0_44_18_santiblanko,col_0_44_7_santiblanko,7,7
col_0_44_18_santiblanko,col_0_44_8_santiblanko,4,4
col_0_44_18_santiblanko,col_0_44_10_santiblanko,5,5
col_0_44_18_santiblanko,col_0_44_11_santiblanko,8,8
col_0_44_18_santiblanko,col_0_08_13_santiblanko,8,8
col_0_44_18_santiblanko,col_0_44_16_santiblanko,14,13
col_0_44_18_santiblanko,col_0_44_17_santiblanko,6,6
col_0_44_18_santiblanko,col_0_44_18_santiblanko,122,116
col_0_44_18_santiblanko,col_0_08_21_santiblanko,4,4
col_0_44_18_santiblanko,col_0_20_25_santiblanko,13,13
col_0_44_18_santiblanko,col_0_13_40_santiblanko,5,5
col_0_44_18_santiblanko,col_0_44_43_santiblanko,9,9
col_0_44_18_santiblanko,col_0_44_50_santiblanko,9,9
col_0_44_18_santiblanko,col_0_20_56_santiblanko,4,4
col_0_44_18_santiblanko,col_0_20_58_santiblanko,3,3
col_0_44_18_santiblanko,col_0_20_66_santiblanko,3,3
col_0_44_18_santiblanko,col_0_20_82_santiblanko,5,5
col_0_44_18_santiblanko,col_0_20_85_santiblanko,1,1
col_0_44_18_santiblanko,col_0_20_90_santiblanko,4,4
col_0_44_18_santiblanko,col_0_20_95_santiblanko,2,2
col_0_44_18_santiblanko,col_0_20_139_santiblanko,6,6
col_0_44_18_santiblanko,col_0_20_152_santiblanko,1,1
col_0_44_18_santiblanko,col_0_20_173_santiblanko,2,2
col_0_44_18_santiblanko,col_0_68_261_santiblanko,2,2
col_0_44_18_santiblanko,col_0_11_726_santiblanko,6,6
col_0_44_18_santiblanko,col_0_44_1088_santiblanko,6,6
col_0_44_18_santiblanko,col_0_44_1089_santiblanko,5,5
col_0_47_19_santiblanko,col_0_47_9_santiblanko,9,9
col_0_47_19_santiblanko,col_0_47_12_santiblanko,6,6
col_0_47_19_santiblanko,col_0_08_13_santiblanko,9,9
col_0_47_19_santiblanko,col_0_47_19_santiblanko,68,62
col_0_47_19_santiblanko,col_0_08_22_santiblanko,12,12
col_0_47_19_santiblanko,col_0_47_26_santiblanko,6,6
col_0_47_19_santiblanko,col_0_47_1090_santiblanko,14,13
col_0_08_20_santiblanko,col_0_47_9_santiblanko,7,7
col_0_08_20_santiblanko,col_0_08_13_santiblanko,20,19
col_0_08_20_santiblanko,col_0_47_14_santiblanko,9,9
col_0_08_20_santiblanko,col_0_08_15_santiblanko,12,11
col_0_08_20_santiblanko,col_0_08_20_santiblanko,54,52
col_0_08_20_santiblanko,col_0_08_21_santiblanko,12,12
col_0_08_20_santiblanko,col_0_08_22_santiblanko,19,18
col_0_08_20_santiblanko,col_0_08_23_santiblanko,9,9
col_0_08_20_santiblanko,col_0_08_24_santiblanko,7,7
col_0_08_20_santiblanko,col_0_08_27_santiblanko,15,14
col_0_08_20_santiblanko,col_0_08_30_santiblanko,5,5
col_0_08_20_santiblanko,col_0_13_32_santiblanko,2,2
col_0_08_20_santiblanko,col_0_08_33_santiblanko,7,7
col_0_08_20_santiblanko,col_0_13_40_santiblanko,7,7
col_0_08_20_santiblanko,col_0_70_107_santiblanko,6,6
col_0_08_20_santiblanko,col_0_76_882_santiblanko,4,4
col_0_08_21_santiblanko,col_0_88_4_santiblanko,4,4
col_0_08_21_santiblanko,col_0_47_9_santiblanko,12,11
col_0_08_21_santiblanko,col_0_47_12_santiblanko,8,8
col_0_08_21_santiblanko,col_0_08_13_santiblanko,57,52
col_0_08_21_santiblanko,col_0_47_14_santiblanko,22,20
col_0_08_21_santiblanko,col_0_08_15_santiblanko,22,21
col_0_08_21_santiblanko,col_0_08_20_santiblanko,16,16
col_0_08_21_santiblanko,col_0_08_21_santiblanko,154,151
col_0_08_21_santiblanko,col_0_08_22_santiblanko,51,48
col_0_08_21_santiblanko,col_0_08_23_santiblanko,31,30
col_0_08_21_santiblanko,col_0_08_24_santiblanko,13,12
col_0_08_21_santiblanko,col_0_08_27_santiblanko,20,19
col_0_08_21_santiblanko,col_0_08_28_santiblanko,13,12
col_0_08_21_santiblanko,col_0_08_29_santiblanko,12,12
col_0_08_21_santiblanko,col_0_08_31_santiblanko,11,10
col_0_08_21_santiblanko,col_0_13_32_santiblanko,3,3
col_0_08_21_santiblanko,col_0_08_33_santiblanko,13,13
col_0_08_21_santiblanko,col_0_08_37_santiblanko,10,10
col_0_08_21_santiblanko,col_0_08_38_santiblanko,8,8
col_0_08_21_santiblanko,col_0_08_39_santiblanko,6,6
col_0_08_21_santiblanko,col_0_13_40_santiblanko,13,13
col_0_08_21_santiblanko,col_0_13_46_santiblanko,3,3
col_0_08_21_santiblanko,col_0_08_47_santiblanko,7,7
col_0_08_21_santiblanko,col_0_13_52_santiblanko,4,4
col_0_08_21_santiblanko,col_0_13_53_santiblanko,7,7
col_0_08_21_santiblanko,col_0_08_55_santiblanko,6,6
col_0_08_21_santiblanko,col_0_20_62_santiblanko,4,4
col_0_08_21_santiblanko,col_0_13_68_santiblanko,7,7
col_0_08_21_santiblanko,col_0_13_76_santiblanko,6,6
col_0_08_21_santiblanko,col_0_20_78_santiblanko,4,4
col_0_08_21_santiblanko,col_0_20_85_santiblanko,1,1
col_0_08_21_santiblanko,col_0_20_112_santiblanko,5,5
col_0_08_21_santiblanko,col_0_20_137_santiblanko,3,3
col_0_08_21_santiblanko,col_0_20_173_santiblanko,2,2
col_0_08_21_santiblanko,col_0_47_1090_santiblanko,5,5
col_0_08_21_santiblanko,col_0_47_1091_santiblanko,5,5
col_0_08_22_santiblanko,col_0_88_4_santiblanko,3,3
col_0_08_22_santiblanko,col_0_44_5_santiblanko,3,3
col_0_08_22_santiblanko,col_0_44_6_santiblanko,8,8
col_0_08_22_santiblanko,col_0_44_7_santiblanko,6,6
col_0_08_22_santiblanko,col_0_44_8_santiblanko,7,7
col_0_08_22_santiblanko,col_0_47_9_santiblanko,16,15
col_0_08_22_santiblanko,col_0_44_10_santiblanko,7,7
col_0_08_22_santiblanko,col_0_44_11_santiblanko,5,5
col_0_08_22_santiblanko,col_0_47_12_santiblanko,11,11
col_0_08_22_santiblanko,col_0_08_13_santiblanko,111,108
col_0_08_22_santiblanko,col_0_47_14_santiblanko,63,59
col_0_08_22_santiblanko,col_0_08_15_santiblanko,33,31
col_0_08_22_santiblanko,col_0_44_17_santiblanko,2,2
col_0_08_22_santiblanko,col_0_08_20_santiblanko,14,13
col_0_08_22_santiblanko,col_0_08_21_santiblanko,47,47
col_0_08_22_santiblanko,col_0_08_22_santiblanko,625,591
col_0_08_22_santiblanko,col_0_08_23_santiblanko,71,70
col_0_08_22_santiblanko,col_0_08_24_santiblanko,14,14
col_0_08_22_santiblanko,col_0_20_25_santiblanko,10,10
col_0_08_22_santiblanko,col_0_47_26_santiblanko,8,8
col_0_08_22_santiblanko,col_0_08_27_santiblanko,28,27
col_0_08_22_santiblanko,col_0_08_28_santiblanko,28,28
col_0_08_22_santiblanko,col_0_08_29_santiblanko,23,21
col_0_08_22_santiblanko,col_0_08_31_santiblanko,11,11
col_0_08_22_santiblanko,col_0_13_32_santiblanko,5,5
col_0_08_22_santiblanko,col_0_08_33_santiblanko,21,20
col_0_08_22_santiblanko,col_0_08_37_santiblanko,20,19
col_0_08_22_santiblanko,col_0_08_38_santiblanko,13,13
col_0_08_22_santiblanko,col_0_08_39_santiblanko,13,13
col_0_08_22_santiblanko,col_0_13_40_santiblanko,23,22
col_0_08_22_santiblanko,col_0_47_42_santiblanko,12,12
col_0_08_22_santiblanko,col_0_13_46_santiblanko,6,6
col_0_08_22_santiblanko,col_0_08_47_santiblanko,12,12
col_0_08_22_santiblanko,col_0_08_49_santiblanko,9,9
col_0_08_22_santiblanko,col_0_47_54_santiblanko,9,9
col_0_08_22_santiblanko,col_0_08_55_santiblanko,11,11
col_0_08_22_santiblanko,col_0_13_61_santiblanko,11,10
col_0_08_22_santiblanko,col_0_20_62_santiblanko,8,8
col_0_08_22_santiblanko,col_0_47_64_santiblanko,9,9
col_0_08_22_santiblanko,col_0_20_66_santiblanko,4,4
col_0_08_22_santiblanko,col_0_08_67_santiblanko,9,9
col_0_08_22_santiblanko,col_0_13_68_santiblanko,9,9
col_0_08_22_santiblanko,col_0_13_69_santiblanko,8,8
col_0_08_22_santiblanko,col_0_70_75_santiblanko,9,9
col_0_08_22_santiblanko,col_0_13_76_santiblanko,9,9
col_0_08_22_santiblanko,col_0_20_78_santiblanko,8,8
col_0_08_22_santiblanko,col_0_47_80_santiblanko,7,7
col_0_08_22_santiblanko,col_0_13_83_santiblanko,8,8
col_0_08_22_santiblanko,col_0_13_84_santiblanko,9,9
col_0_08_22_santiblanko,col_0_20_85_santiblanko,7,7
col_0_08_22_santiblanko,col_0_70_89_santiblanko,3,3
col_0_08_22_santiblanko,col_0_20_90_santiblanko,3,3
col_0_08_22_santiblanko,col_0_20_95_santiblanko,5,5
col_0_08_22_santiblanko,col_0_70_99_santiblanko,5,5
col_0_08_22_santiblanko,col_0_70_100_santiblanko,3,3
col_0_08_22_santiblanko,col_0_13_103_santiblanko,11,10
col_0_08_22_santiblanko,col_0_70_107_santiblanko,11,11
col_0_08_22_santiblanko,col_0_20_112_santiblanko,5,5
col_0_08_22_santiblanko,col_0_70_126_santiblanko,3,3
col_0_08_22_santiblanko,col_0_23_131_santiblanko,5,5
col_0_08_22_santiblanko,col_0_20_139_santiblanko,2,2
col_0_08_22_santiblanko,col_0_23_141_santiblanko,4,4
col_0_08_22_santiblanko,col_0_23_143_santiblanko,4,4
col_0_08_22_santiblanko,col_0_23_147_santiblanko,8,8
col_0_08_22_santiblanko,col_0_23_149_santiblanko,7,7
col_0_08_22_santiblanko,col_0_70_162_santiblanko,2,2
col_0_08_22_santiblanko,col_0_23_171_santiblanko,7,7
col_0_08_22_santiblanko,col_0_20_173_santiblanko,5,5
